id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
678788089447080392,Home in Washington · 1 bedroom · 1 bed · 1 private bath,185885740,Joseph,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91678,-77.01317,Private room,58,31,1,2022-11-01,0.07,5,54,0,
679013388263107894,Condo in Washington · 1 bedroom · 1 bed · 1 private bath,426021057,Luce,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87609,-77.01791,Private room,64,31,0,,,1,178,0,
679284588506416995,Guest suite in Washington · ★4.50 · 1 bedroom · 1 bed · 1 bath,72132214,Sadara,,"River Terrace, Benning, Greenway, Dupont Park",38.89187,-76.94895,Entire home/apt,88,3,8,2023-05-30,0.53,1,88,4,Hosted License: 5007242201003054<br />Unhosted License: 5007262201002741
679821664650594134,Condo in Washington · ★4.74 · 2 bedrooms · 3 beds · 2 baths,487806,Stay Bubo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91635,-77.00174,Entire home/apt,90,1,39,2023-12-05,2.40,32,38,30,Hosted License: 5007242201000653
680234784617047263,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,185885740,Joseph,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91662,-77.0122,Private room,55,31,0,,,5,54,0,
680234819381797784,Rental unit in Washington · 1 bedroom · 1 bed · 1 private bath,185885740,Joseph,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.01331,Private room,56,31,1,2023-06-14,0.16,5,54,1,
681046612784792165,Condo in Washington · ★4.60 · 3 bedrooms · 4 beds · 3 baths,487806,Stay Bubo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91747,-77.00154,Entire home/apt,136,1,5,2023-11-26,0.36,32,38,4,Hosted License: 5007242201000653
681136513198395827,Townhouse in Washington · 1 bedroom · 1 bed · 1 private bath,464139430,Dinku,,"Shaw, Logan Circle",38.90872,-77.01954,Private room,65,31,2,2023-09-01,0.34,10,365,2,
681807200196218315,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,185885740,Joseph,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91659,-77.01222,Private room,76,31,2,2023-08-18,0.19,5,43,2,
682042241650530176,Rental unit in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,139711721,Art,,"Brightwood Park, Crestwood, Petworth",38.95179,-77.02013,Entire home/apt,150,2,28,2023-11-07,1.89,1,175,19,Hosted License: 5007242201002253
682633232358768514,Guesthouse in Washington · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,121342487,Ivan,,"Shaw, Logan Circle",38.91158,-77.0205,Entire home/apt,321,3,24,2023-10-06,1.46,2,0,14,Hosted License: 5007242201000518
683315835035916402,Guest suite in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,24615909,Dilshika,,"Brookland, Brentwood, Langdon",38.92546,-76.99234,Entire home/apt,85,2,43,2023-12-16,2.96,1,351,38,Hosted License: 5007242201002313
683590767680041261,Guest suite in Washington · ★4.97 · 1 bedroom · 2 beds · 1 bath,472636668,Phillip,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90225,-76.98495,Entire home/apt,101,1,116,2023-12-11,7.10,1,70,85,Hosted License: 5007242201002027<br />Unhosted License: 5007262201002028
684120699841253560,Condo in Washington · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,376678366,Nesha,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95184,-77.00949,Entire home/apt,120,30,54,2023-08-28,3.24,2,170,32,Exempt
684430931141713171,Rental unit in Washington · Studio · 1 bed · 1 bath,107434423,Blueground,,"Howard University, Le Droit Park, Cardozo/Shaw",38.916519,-77.02343,Entire home/apt,94,32,0,,,234,363,0,
684631559769919257,Home in Washington · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,80553903,Victoria,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93379,-77.05425,Entire home/apt,356,4,12,2023-11-26,0.81,2,78,10,Hosted License: 5007242201001664<br />Unhosted License: 5007262201001665
684838566406432140,Rental unit in Washington · ★4.89 · 2 bedrooms · 3 beds · 1 bath,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.90932,-77.06412,Entire home/apt,226,31,93,2023-08-17,5.60,19,18,56,Exempt
684879089928454819,Condo in Washington · ★4.43 · 1 bedroom · 1 bed · 1 bath,452896472,Frank,,"Shaw, Logan Circle",38.91237,-77.02063,Entire home/apt,82,2,57,2023-11-11,3.55,1,0,38,Hosted License: 5007242201002147
685354329858925275,Rental unit in Washington · ★4.91 · 1 bedroom · 2 beds · 1 bath,6259510,Gerardo,,"Union Station, Stanton Park, Kingman Park",38.893607198840044,-76.98612364301289,Entire home/apt,120,2,33,2023-12-12,3.27,1,304,33,Hosted License: 5007242201002236
685912699898763114,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.9014437,-77.0009674,Entire home/apt,152,32,0,,,234,306,0,
686989002505676292,Guest suite in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,117958576,Janine,,"Douglas, Shipley Terrace",38.84673,-76.98375,Entire home/apt,,1,83,2023-12-01,5.05,1,0,49,Hosted License: 5007242201000854
687666471274302102,Rental unit in Washington · ★4.68 · 2 bedrooms · 2 beds · 1 bath,459392781,Chris,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9033,-77.01916,Entire home/apt,98,1,47,2023-11-28,2.88,3,22,28,Exempt
687944945731659246,Rental unit in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,49510866,Travelux Rentals,,"Brightwood Park, Crestwood, Petworth",38.94456,-77.01704,Entire home/apt,115,2,43,2023-12-10,2.62,2,270,33,Hosted License: 5007242201002186
688211656685104874,Townhouse in Washington · 1 bedroom · 2 beds · 1.5 shared baths,38294216,Rachel,,"Congress Heights, Bellevue, Washington Highlands",38.8266,-76.99558,Private room,40,31,0,,,4,364,0,
688213166348606844,Rental unit in Washington · ★5.0 · Studio · 1 bed · 1 bath,48430258,Kamile,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92633563087748,-77.10142739604355,Entire home/apt,140,25,8,2023-06-28,0.67,2,74,8,Hosted License: 5007242201002444<br />Unhosted License: 5007262201002445
688638100314654769,Loft in Washington · ★4.71 · 1 bedroom · 1 bed · 1 bath,16547546,Omar,,"Union Station, Stanton Park, Kingman Park",38.89868,-76.98124,Entire home/apt,199,1,38,2023-10-22,2.46,2,351,23,Hosted License: 5007242201002237
689187987777338113,Guest suite in Washington · ★4.84 · 2 bedrooms · 3 beds · 1 bath,360941391,Ron,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89225,-76.91815,Entire home/apt,105,1,57,2023-11-20,3.48,4,31,45,Hosted License: 5007242201002086<br />Unhosted License: 5007262201002087
689193730412483484,Home in Washington · ★4.89 · 3 bedrooms · 3 beds · 2 baths,70098073,Madison,,"Shaw, Logan Circle",38.9093,-77.02286,Entire home/apt,314,1,63,2023-12-03,4.25,2,0,51,Hosted License: 5007242201002351
689529531023825326,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9034401,-77.01598609999996,Entire home/apt,125,32,0,,,234,335,0,
689648967638390546,Condo in Washington · ★4.84 · 1 bedroom · 2 beds · 1 bath,386682302,Bezejouh,,"Brookland, Brentwood, Langdon",38.9304,-76.97404,Entire home/apt,91,1,158,2023-12-08,9.73,2,0,105,Hosted License: 5007242201000176
689791325658582366,Condo in Washington · 2 bedrooms · 1 bed · 1 bath,12126524,Kareema,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91793502683615,-77.02370221216493,Entire home/apt,,31,0,,,1,0,0,
689883582779230004,Rental unit in Washington · ★4.72 · 2 bedrooms · 2 beds · 2 baths,8139997,Jay,,"West End, Foggy Bottom, GWU",38.90409,-77.05101,Entire home/apt,,4,29,2023-11-17,1.76,23,0,21,Exempt
689983161944901459,Townhouse in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,346644486,John Eric,,"North Michigan Park, Michigan Park, University Heights",38.94974,-76.99554,Entire home/apt,78,28,5,2023-12-15,0.34,2,5,4,Hosted License: 5007242201001395
690184472989172575,Guest suite in Washington · ★4.88 · 1 bedroom · 2 beds · 1 bath,9877323,Adrienne,,"Brookland, Brentwood, Langdon",38.92286,-76.98317,Entire home/apt,106,2,82,2023-12-05,5.14,1,340,64,Hosted License: 5007242201002196
690282481741781960,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90394,-77.01724,Entire home/apt,175,32,0,,,234,291,0,
690477033345400357,Townhouse in Washington · ★4.55 · 1 bedroom · 2 beds · 2.5 baths,122382567,Evolve,,"Capitol View, Marshall Heights, Benning Heights",38.88426,-76.93163,Entire home/apt,183,2,11,2023-11-26,0.69,54,348,2,Hosted License: 5007242201002071
690582925812870644,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,474343656,Derquacia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93441,-77.0236,Entire home/apt,175,4,0,,,1,365,0,Exempt
690665383605022888,Condo in Washington · ★4.80 · 2 bedrooms · 2 beds · 2 baths,158126649,Joseph,,"Cathedral Heights, McLean Gardens, Glover Park",38.9175,-77.06778,Entire home/apt,124,31,5,2023-08-16,0.35,1,109,3,
690721541845947142,Condo in Silver Spring · 2 bedrooms · 1 bed · 2.5 baths,448001121,Tim,,"Colonial Village, Shepherd Park, North Portal Estates",38.98611,-77.0299,Entire home/apt,200,7,0,,,1,365,0,
691335397350159021,Rental unit in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,416777308,Fairfield Inn And Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90047,-77.01991,Entire home/apt,120,1,86,2023-12-12,5.24,2,0,60,Exempt
691341836754914028,Guest suite in Washington · ★5.0 · 1 bedroom · 2 beds · 1 bath,162463224,Mary,,"Union Station, Stanton Park, Kingman Park",38.895881548218064,-76.99463244349639,Entire home/apt,125,31,5,2023-08-09,0.82,1,90,5,Hosted License: 5007242201002081
691407010648484935,casa particular in Washington · ★4.44 · 1 bedroom · 1 bed · 1 bath,71455448,Elizabeth,,"Friendship Heights, American University Park, Tenleytown",38.9531157,-77.0939258,Entire home/apt,66,3,9,2023-08-12,0.60,2,220,5,Hosted License: 5007242201000367
691450715026092671,Rental unit in Washington · 2 bedrooms · 2 beds · 1 bath,2880559,Faraji,,"Union Station, Stanton Park, Kingman Park",38.89547,-76.98543,Entire home/apt,125,31,1,2022-12-20,0.08,2,319,1,
691993123036427258,Rental unit in Washington · ★4.62 · 2 bedrooms · 3 beds · 2 baths,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87813,-76.99419,Entire home/apt,199,2,42,2023-11-17,2.61,46,278,22,Exempt
692107243536701676,Home in Washington · 3 bedrooms · 4 beds · 2.5 baths,126630924,Evolve,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87165,-76.9623,Entire home/apt,131,31,0,,,2,0,0,
692595174046996435,Rental unit in Washington · 1 bedroom · 1 bed · 0 shared baths,294545484,June,,"Brightwood Park, Crestwood, Petworth",38.94160423768943,-77.03519225722977,Private room,50,90,0,,,114,317,0,
692732438012159081,Townhouse in Washington · 1 bedroom · 1 bed · 1 private bath,464139430,Dinku,,"Shaw, Logan Circle",38.91094,-77.01935,Private room,90,31,2,2023-09-09,0.15,10,365,1,
693446037431953291,Guest suite in Washington · ★4.95 · 1 bedroom · 2 beds · 1 bath,177481753,Micah,,"Brookland, Brentwood, Langdon",38.9247988,-76.9757824,Entire home/apt,76,2,40,2023-11-16,2.47,2,0,25,Hosted License: 5007242201002015
694183718561551453,Rental unit in Washington · 2 bedrooms · 2 beds · 1 bath,443316192,John,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90191,-76.98189,Entire home/apt,90,31,0,,,2,164,0,
694192892346316699,Guest suite in Washington · ★4.84 · 2 bedrooms · 3 beds · 1 bath,15304970,Dennis,,"Brookland, Brentwood, Langdon",38.9272082,-76.9759849,Entire home/apt,151,2,19,2023-11-26,1.59,1,178,19,Hosted License: 5007242201002189
694934178052088753,Rental unit in Washington · ★4.81 · Studio · 2 beds · 1 bath,402065431,Lucas,,"Shaw, Logan Circle",38.91047,-77.03431,Entire home/apt,119,2,47,2023-12-09,2.93,2,0,27,Hosted License: 5007242201001955
694942049742574277,Serviced apartment in Washington · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,93,1,1,2022-12-05,0.08,92,365,0,Exempt
695050496892737436,Home in Washington · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,2999039,Natasha,,"Brightwood Park, Crestwood, Petworth",38.9507,-77.03435,Private room,47,2,18,2023-12-04,1.15,2,60,11,Hosted License: 5007242201001886
695055729181381409,Rental unit in Washington · ★4.82 · 1 bedroom · 2 beds · 1 bath,85981799,Zach,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92592845240408,-77.00759862698364,Entire home/apt,105,1,183,2023-12-16,11.61,1,172,156,Hosted License: 5007242201002197
695325721350311889,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,"Shaw, Logan Circle",38.9067865,-77.0164119,Entire home/apt,128,32,0,,,234,365,0,
695469091606777667,"Rental unit in Washington, D.C. · 1 bedroom · 1 bed · 1 bath",118897009,Chioma,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90684,-76.99684,Entire home/apt,130,30,0,,,1,363,0,Exempt
695498988108973071,"Rental unit in Washington, D.C. · ★5.0 · 1 bedroom · 1 bed · 1 bath",181671548,Topnotch Experiences,,"Cathedral Heights, McLean Gardens, Glover Park",38.93183,-77.07347,Entire home/apt,130,2,11,2023-11-17,0.69,2,318,8,Exempt
695509365725974632,Townhouse in Washington · ★4.94 · 3 bedrooms · 3 beds · 2 baths,30791791,Sebastian,,"Cathedral Heights, McLean Gardens, Glover Park",38.9211457,-77.078189,Entire home/apt,350,3,32,2023-10-16,2.06,1,316,24,Hosted License: 5007242201002199
695550242887168937,"Home in Washington, D.C. · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths",22173461,Maegan,,"Brookland, Brentwood, Langdon",38.93110233121383,-76.99293770550699,Entire home/apt,397,2,65,2023-11-29,6.02,1,0,65,Exempt
696543511714572728,"Home in Washington, D.C. · 3 bedrooms · 3 beds · 2 baths",89373138,Jeff,,"Mayfair, Hillbrook, Mahaning Heights",38.8987,-76.94296,Entire home/apt,125,31,1,2023-07-25,0.20,2,365,1,
697199460466531156,"Home in Washington, D.C. · ★5.0 · 2 bedrooms · 3 beds · 1 bath",18391363,Katy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91652,-77.00868,Entire home/apt,189,1,37,2023-11-15,2.36,1,159,27,Hosted License: 5007242201002114<br />Unhosted License: 5007242201002114
697215457375097081,"Home in Washington, D.C. · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths",72324225,Kevin,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.9251903,-77.1028274,Entire home/apt,468,2,26,2023-11-19,1.72,2,165,22,Hosted License: 5007242201002244<br />Unhosted License: 5007262201002245
697784363373346129,"Rental unit in Washington, D.C. · ★4.83 · 2 bedrooms · 2 beds · 1 bath",39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8823754,-77.0026776,Entire home/apt,185,1,40,2023-11-24,2.63,234,316,32,Hosted License: 5077242201001029
697930417919742168,"Condo in Washington, D.C. · 1 bedroom · 1 bed · 1 bath",28274998,Rhianna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9025,-76.97881,Entire home/apt,95,31,0,,,11,180,0,
698379870539115046,"Guest suite in Washington, D.C. · ★4.67 · Studio · 3 beds · 1 bath",20410885,Candyce,,"Takoma, Brightwood, Manor Park",38.9643,-77.02479,Entire home/apt,141,2,6,2022-11-20,0.41,1,100,0,Hosted License: 5007242201002220
698637647651622607,"Rental unit in Washington, D.C. · ★4.73 · 2 bedrooms · 2 beds · 2 baths",8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91596,-77.02423,Entire home/apt,181,31,11,2023-07-16,0.74,23,122,6,Exempt
699167527674574132,"Rental unit in Washington, D.C. · ★4.95 · 1 bedroom · 2 beds · 1 bath",18257723,Jon And Meena,,"Union Station, Stanton Park, Kingman Park",38.89543,-76.99283,Entire home/apt,114,2,87,2023-12-17,5.61,1,299,68,Hosted License: 5007242201002250
699307112492653083,"Rental unit in Washington, D.C. · ★4.78 · Studio · 2 beds · 1 bath",10602097,Rachel,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92033,-77.00388,Entire home/apt,107,2,22,2023-10-08,1.56,1,0,16,Hosted License: 5007242201002216
699576172492785399,Rental unit in Washington · ★4.56 · 1 bedroom · 4 beds · 1 bath,11582224,D!,,"Georgetown, Burleith/Hillandale",38.91235,-77.05865,Entire home/apt,105,3,9,2023-11-26,1.75,2,170,9,Exempt
700275417712101005,Home in Washington · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,109759161,Pelumi,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.914,-77.01514,Entire home/apt,150,2,38,2023-11-19,2.38,1,0,27,Hosted License: 5007242201002231
700545420713091067,Townhouse in Washington · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,143212276,Lali,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92819,-77.02467,Entire home/apt,120,3,44,2023-12-17,2.88,2,0,33,Exempt
701530778980361330,Townhouse in Washington · 3 bedrooms · 2 beds · 2.5 baths,185073494,Andrew,,"Union Station, Stanton Park, Kingman Park",38.9015231,-76.99249929999999,Entire home/apt,198,31,1,2023-05-31,0.15,1,365,1,
701987107806010070,Boutique hotel in Washington · 1 bedroom · 1 bed · 1 bath,215565541,LuxUrban,,"Georgetown, Burleith/Hillandale",38.90369,-77.05932,Private room,432,1,0,,,1,0,0,Exempt
702226872782628063,Guest suite in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,472038137,Claire,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96754,-77.05632,Entire home/apt,120,2,35,2023-11-13,2.31,1,0,27,Hosted License: 5007242201002207
702339578186690712,Home in Washington · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,476877081,Ever,,"Georgetown, Burleith/Hillandale",38.91047552794118,-77.05676434154596,Entire home/apt,625,3,9,2023-11-26,0.81,1,88,9,Hosted License: 5007242201002200<br />Unhosted License: 5007262201002201
702842898980509221,Home in Washington · ★4.38 · 3 bedrooms · 6 beds · 2 baths,6688891,Jasmine,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90095,-76.92674,Entire home/apt,102,3,29,2023-11-26,1.92,2,358,23,Hosted License: 5007242201001640<br />Unhosted License: 5007242201001641
703018144472004125,Townhouse in Washington · ★4.76 · 4 bedrooms · 6 beds · 2 baths,10530921,Zhivko,,"North Michigan Park, Michigan Park, University Heights",38.9495417,-76.9914399,Entire home/apt,165,2,45,2023-11-16,3.05,4,331,38,Hosted License: 5007242201801287
703019956621672296,Townhouse in Washington · ★4.84 · 4 bedrooms · 8 beds · 3.5 baths,10530921,Zhivko,,"Brightwood Park, Crestwood, Petworth",38.948392296417495,-77.01832799626149,Entire home/apt,259,2,37,2023-11-26,3.58,4,331,37,Hosted License: 5007242221901287
703403859685391523,Rental unit in Washington · ★5.0 · Studio · 1 bed · 1 bath,454289951,Holly,,"Georgetown, Burleith/Hillandale",38.90691,-77.0671,Entire home/apt,196,2,42,2023-11-11,2.84,2,245,41,Hosted License: 5007242201002366
703904220791942458,Rental unit in Washington · 3 bedrooms · 3 beds · 2 baths,395672427,RedAwning,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8763,-77.0147,Entire home/apt,182,1,0,,,7,35,0,Unhosted License: 5007242100000024
704268181205840132,Rental unit in Washington · ★4.63 · 1 bedroom · 1 bed · 1 bath,446344132,Gosuite,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9053,-76.98035,Entire home/apt,210,2,8,2023-07-16,0.51,1,333,3,Hosted License: 5007242201001788
704311851709231348,Home in Washington · ★4.93 · 1 bedroom · 1 bed · 1 private bath,2999039,Natasha,,"Brightwood Park, Crestwood, Petworth",38.95063,-77.03481,Private room,45,2,14,2023-11-15,0.95,2,174,9,Hosted License: 5007242201001886
704331174734499377,Rental unit in Washington · 3 bedrooms · 1 bed · 0 shared baths,294545484,June,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92106373702249,-77.04526387925328,Private room,54,90,0,,,114,331,0,
705262593266969561,Rental unit in Washington · ★4.91 · 2 bedrooms · 3 beds · 1 bath,148130914,Christian,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90749,-76.98804,Entire home/apt,124,1,53,2023-11-26,3.38,3,0,42,Hosted License: 5007242201001937
705307910480790712,Rental unit in Washington · ★4.83 · 1 bedroom · 2 beds · 1 bath,477470516,Daniel,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91493,-77.0126,Entire home/apt,95,2,52,2023-12-02,3.32,1,259,34,Hosted License: 5007242201002203
705657838499932695,Townhouse in Washington · 3 bedrooms · 3 beds · 3.5 baths,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.8787066,-76.9834225,Entire home/apt,230,31,0,,,67,363,0,
705662496559697695,Townhouse in Washington · 3 bedrooms · 3 beds · 2 baths,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.88034200000001,-76.9880452,Entire home/apt,224,31,0,,,67,363,0,
705710706214410553,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,203125886,Marina,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96021,-77.07334,Entire home/apt,100,60,0,,,2,365,0,
705873471261878616,Rental unit in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,477583476,Implement Solutions,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90156,-76.9822,Entire home/apt,88,3,23,2023-11-15,1.56,1,89,19,Exempt
705925129915944032,Townhouse in Washington · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,14801552,Gizzella,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90413,-76.97783,Entire home/apt,300,2,3,2022-10-15,0.20,1,230,0,Hosted License: 5007242201002242
707120189234346526,Guest suite in Washington · ★4.94 · 1 bedroom · 1 bed · 1 bath,168253030,Marci,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86116,-76.96186,Entire home/apt,136,1,51,2023-11-17,3.38,1,87,44,Hosted License: 5007242201002262
707231183842639534,Condo in Washington · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,477856610,Angela,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91485,-77.01904,Entire home/apt,234,2,34,2023-11-05,2.34,1,0,28,Hosted License: 5007242201002078
707268137494298529,Townhouse in Washington · ★4.67 · 2 bedrooms · 4 beds · 2.5 baths,208064786,Monica,,"Congress Heights, Bellevue, Washington Highlands",38.82714,-77.01085,Entire home/apt,150,31,33,2023-11-14,2.39,1,365,26,Exempt
707337923770067902,Rental unit in Washington · ★4.65 · 2 bedrooms · 4 beds · 1 bath,122382567,Evolve,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89363,-76.92075,Entire home/apt,132,2,16,2023-11-26,1.14,54,0,13,Hosted License: 5007242201002184
707486848375688443,Home in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,99501395,Andrew,,"Brightwood Park, Crestwood, Petworth",38.94889,-77.0198,Entire home/apt,125,2,16,2023-11-13,1.16,2,0,14,Hosted License: 5007242201002057<br />Unhosted License: 5007262201002058
707947878902457601,Rental unit in Washington · ★4.95 · 1 bedroom · 3 beds · 1 bath,46630199,Home Sweet City,,"Brightwood Park, Crestwood, Petworth",38.94858,-77.03627,Entire home/apt,77,3,62,2023-11-26,4.19,93,168,54,Hosted License: 5007242201001494
708195708019714974,Guest suite in Washington · ★5.0 · 2 bedrooms · 2 beds · 1 bath,478034560,Amanda,,"Woodridge, Fort Lincoln, Gateway",38.92837,-76.96794,Entire home/apt,130,3,5,2023-08-14,0.43,1,351,5,Hosted License: 5007242201002398
708441725512940825,Home in Washington · ★4.95 · 1 bedroom · 2 beds · 1 private bath,4254411,Carole,,"Georgetown, Burleith/Hillandale",38.91225,-77.06803,Private room,67,3,81,2023-12-11,5.49,4,10,59,Exempt
708841189910088816,Guest suite in Washington · ★4.78 · 2 bedrooms · 2 beds · 1 bath,119073497,Xiaowen,,"Georgetown, Burleith/Hillandale",38.9142404,-77.0737711,Entire home/apt,198,1,68,2023-11-28,5.06,1,0,60,Hosted License: 5007242201002443
709257389466513516,Condo in Washington · ★4.67 · 2 bedrooms · 2 beds · 2 baths,478241933,New Vision Stays,,"Brookland, Brentwood, Langdon",38.92898,-76.97414,Entire home/apt,146,1,54,2023-12-02,3.72,1,7,48,Exempt
709344692004734462,Guest suite in Washington · ★4.85 · Studio · 1 bed · 1 bath,444177183,Erin,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94233,-77.00134,Entire home/apt,90,2,40,2023-12-02,2.60,1,152,32,Hosted License: 5007242201000532
709463021513262423,Guest suite in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,10137243,Charlie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93261,-77.03341,Entire home/apt,84,2,48,2023-12-10,3.36,1,81,43,Hosted License: 5007242201002181
709482163047523246,Guest suite in Washington · ★4.93 · 2 bedrooms · 3 beds · 1 bath,478304176,Alicia,,"Takoma, Brightwood, Manor Park",38.97099,-77.01743,Entire home/apt,120,1,44,2023-12-10,3.04,1,70,42,Hosted License: 5007242201002055
710395126036594581,Rental unit in Washington · ★5.0 · Studio · 2 beds · 1 bath,24991136,Mialy,,"Friendship Heights, American University Park, Tenleytown",38.94807806316567,-77.08436876875298,Entire home/apt,95,2,3,2023-11-16,2.05,1,125,3,Hosted License: 5007242201003067<br />Unhosted License: 5007242201003067
710872470562590707,Rental unit in Washington · ★4.65 · 2 bedrooms · 2 beds · 1 bath,487806,Stay Bubo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91824,-77.01386,Entire home/apt,87,1,31,2023-10-26,2.09,32,84,26,Hosted License: 5007242201000838
711484349428444114,Home in Washington · ★4.67 · 7 bedrooms · 7 beds · 4 baths,122382567,Evolve,,"Takoma, Brightwood, Manor Park",38.96973,-77.03016,Entire home/apt,848,3,9,2023-06-25,0.63,54,108,6,Hosted License: 5007242201001495
711489752620276616,Home in Washington · 2 bedrooms · 2 beds · 1.5 baths,122382567,Evolve,,"Takoma, Brightwood, Manor Park",38.96973,-77.03016,Entire home/apt,281,2,2,2022-11-26,0.13,54,108,0,Hosted License: 5007242201001495
712198248397094572,Serviced apartment in Washington · ★4.15 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,90,1,52,2023-04-30,3.95,92,365,51,Exempt
