id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedrooms,baths
907679114106557357,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90701,-76.98384,Private room,55.0,1,2,15,287,2,unknown,1,1
907916187586604668,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91428,-77.01398,Entire home/apt,127.0,2,4,54,0,4,4.6,2.0,1.0
907916312472793668,Historic Anacostia,38.86212,-76.97856,Entire home/apt,101.0,31,0,54,363,0,unknown,1,1
907928656662865250,"Union Station, Stanton Park, Kingman Park",38.8929,-76.98816,Entire home/apt,125.0,2,2,1,170,2,unknown,1,1
908079888454591421,"River Terrace, Benning, Greenway, Dupont Park",38.89093,-76.9579,Entire home/apt,44.0,2,14,5,157,14,4.57,unknown,1
908167180809407787,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90246572506884,-76.98512270507344,Entire home/apt,310.0,2,5,2,113,5,5.0,2.0,5.0
908593613419616342,"Capitol Hill, Lincoln Park",38.88541,-77.00737,Entire home/apt,,1,6,1,0,6,5.0,1.0,1.0
908691669415022744,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94878995565895,-77.00754694014023,Private room,90.0,2,23,1,0,23,4.88,1.0,1.0
908752639909514118,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90871145700006,-76.98511261885908,Entire home/apt,145.0,1,1,15,231,1,unknown,2,1
908906589718589686,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92757778843424,-77.10303986916239,Entire home/apt,175.0,3,9,1,180,9,5.0,1.0,1.0
909308637245452608,"Brightwood Park, Crestwood, Petworth",38.95670131603871,-77.01661288473765,Private room,52.0,30,1,6,348,1,unknown,1,1
909420433151987147,"Congress Heights, Bellevue, Washington Highlands",38.84342,-77.00076,Entire home/apt,91.0,3,9,3,17,9,4.78,2.0,1.0
909848757654392078,"Howard University, Le Droit Park, Cardozo/Shaw",38.916519,-77.02343,Entire home/apt,162.0,32,0,234,45,0,unknown,1,1
910011001434353949,"Union Station, Stanton Park, Kingman Park",38.90271678397587,-76.99538976141568,Entire home/apt,88.0,1,24,32,0,24,4.84,1.0,1.0
910126237266972444,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93295,-77.04119,Entire home/apt,155.0,1,24,1,268,24,4.92,1.0,1.0
910339157163400779,"Congress Heights, Bellevue, Washington Highlands",38.8397,-76.99161,Entire home/apt,104.0,31,2,4,351,2,unknown,3,5
910804603858056044,"Brookland, Brentwood, Langdon",38.91924,-76.98487,Entire home/apt,124.0,1,4,1,0,4,4.4,3.0,5.0
910915699441868423,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91833,-77.01321,Entire home/apt,81.0,2,14,1,0,14,4.87,1.0,1.0
911652101420618755,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9336522740196,-77.03103565828904,Entire home/apt,293.0,3,25,2,186,25,4.88,4.0,5.0
912314831423144767,"Georgetown, Burleith/Hillandale",38.91150780684863,-77.06883886137695,Private room,57.0,3,5,4,14,5,5.0,1.0,1.0
912808248724881482,"Howard University, Le Droit Park, Cardozo/Shaw",38.9167116,-77.0197973,Entire home/apt,258.0,32,1,234,339,1,unknown,2,5
912851159606193046,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96377,-77.00776,Entire home/apt,125.0,31,0,2,358,0,unknown,3,2
912853325439299287,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91416929996133,-77.01256533549959,Entire home/apt,166.0,2,6,2,361,6,5.0,2.0,1.0
912870145235312408,"Union Station, Stanton Park, Kingman Park",38.90621,-77.00062,Entire home/apt,108.0,3,14,93,0,14,4.8,2.0,1.0
913187322703890255,"Dupont Circle, Connecticut Avenue/K Street",38.91332,-77.03905,Entire home/apt,125.0,31,2,1,76,2,unknown,1,1
913525477504348964,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,156.0,32,0,234,259,0,unknown,1,1
913607475467411302,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8736061,-76.97345349999999,Entire home/apt,86.0,4,3,5,364,3,4.67,2.0,1.0
913652987711250767,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8992213573743,-77.0114703219557,Private room,210.0,1,0,17,339,0,unknown,1,1
913663266742878116,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89767,-77.01173,Private room,210.0,1,0,17,332,0,unknown,1,1
913675650978468592,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89892,-77.01164,Private room,193.0,1,0,17,338,0,unknown,1,1
913679690538761821,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899270483331165,-77.0094109236208,Private room,227.0,1,0,17,339,0,unknown,1,1
913688974177258466,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.897804486613936,-77.01163618230649,Private room,210.0,1,0,17,338,0,unknown,1,1
913695369462090015,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89716,-77.00964,Private room,168.0,1,2,17,335,2,unknown,1,1
913711709429254909,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89872026418391,-77.00971168218068,Private room,210.0,1,0,17,335,0,unknown,1,1
913714811635580514,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899108936134525,-77.01027510837518,Private room,328.0,1,0,17,316,0,unknown,1,1
914264929499149275,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89875,-77.01154,Private room,371.0,1,0,17,311,0,unknown,2,2
914268546752764657,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89739,-77.01148,Private room,386.0,1,0,17,336,0,unknown,2,2
914279246303862613,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8969,-77.01129,Private room,371.0,1,0,17,347,0,unknown,2,2
914287438239933616,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89724856670802,-77.00960872721367,Private room,386.0,1,0,17,328,0,unknown,2,2
914292036428605414,"Howard University, Le Droit Park, Cardozo/Shaw",38.916519,-77.02343,Entire home/apt,130.0,32,0,234,233,0,unknown,unknown,1
914292481914445510,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,98.0,32,0,234,357,0,unknown,1,1
914292781784295661,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,107.0,32,0,234,360,0,unknown,1,1
914293302120785726,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89696824665164,-77.01026303268789,Private room,632.0,1,0,17,346,0,unknown,3,3
914298483044083727,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89770406885369,-77.00967997631084,Private room,842.0,1,0,17,346,0,unknown,4,4
914330755790092213,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9194,-77.04276,Private room,45.0,29,0,3,0,0,unknown,1,5
914398782524453190,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91135,-77.01065,Entire home/apt,106.0,31,2,1,180,2,unknown,1,1
914506223630085241,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90362695862596,-76.98685351299491,Entire home/apt,130.0,1,5,1,0,5,3.67,1.0,1.0
914576155169597097,"Brightwood Park, Crestwood, Petworth",38.949921505158045,-77.01851606369019,Entire home/apt,120.0,2,32,1,334,32,4.88,2.0,1.0
914747191763594392,"Capitol Hill, Lincoln Park",38.87962036498112,-76.99292620869544,Entire home/apt,144.0,2,12,3,346,12,4.92,1.0,1.0
914831213073574470,"Brookland, Brentwood, Langdon",38.9273686,-76.9759849,Entire home/apt,114.0,3,12,1,80,12,5.0,1.0,1.0
914903057633925219,"Union Station, Stanton Park, Kingman Park",38.9066728,-77.00782050000001,Entire home/apt,94.0,32,0,234,365,0,unknown,1,1
914953778040118483,"Ivy City, Arboretum, Trinidad, Carver Langston",38.907053459536485,-76.98516602907068,Private room,55.0,1,10,15,287,10,4.6,1.0,1.0
915080638953201051,"Brookland, Brentwood, Langdon",38.9336552,-76.9923087,Entire home/apt,95.0,1,55,1,0,55,4.96,1.0,1.0
915138819099133073,"Union Station, Stanton Park, Kingman Park",38.8984,-76.994241,Entire home/apt,120.0,31,0,1,364,0,unknown,3,5
915146575142638286,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93244280877117,-77.0214685785618,Entire home/apt,180.0,1,2,9,351,2,unknown,2,3
916038785725456543,"Takoma, Brightwood, Manor Park",38.95774334248763,-77.01661186976881,Private room,47.0,30,0,6,292,0,unknown,1,unknown
916039372336919032,"Union Station, Stanton Park, Kingman Park",38.9033437,-77.0008156,Entire home/apt,64.0,1,28,5,78,28,4.07,2.0,1.0
916155411987603878,"Congress Heights, Bellevue, Washington Highlands",38.83899,-77.00412,Private room,45.0,1,3,28,365,3,2.0,1.0,1.0
916559665137201339,"Georgetown, Burleith/Hillandale",38.9086363,-77.06254009999999,Entire home/apt,500.0,4,1,1,83,1,unknown,3,3
916647693292891074,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92571,-77.02596,Private room,99.0,2,1,3,180,1,unknown,1,unknown
916648840943265344,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92558,-77.0275,Private room,129.0,2,2,3,365,2,unknown,1,unknown
916825411926344269,"Capitol Hill, Lincoln Park",38.89039,-76.99875,Entire home/apt,92.0,31,14,234,0,14,4.73,1.0,1.0
916825666212142759,"Capitol Hill, Lincoln Park",38.89099,-76.9974,Entire home/apt,385.0,31,0,234,363,0,unknown,3,2
917316472541287935,"Brightwood Park, Crestwood, Petworth",38.94142614127364,-77.01720990521541,Entire home/apt,170.0,2,12,4,0,12,4.62,3.0,5.0
917362969790747410,"Howard University, Le Droit Park, Cardozo/Shaw",38.91422,-77.0286,Entire home/apt,175.0,31,0,1,90,0,unknown,2,2
917366380145934331,"Howard University, Le Droit Park, Cardozo/Shaw",38.91561,-77.01872,Entire home/apt,140.0,3,2,1,55,2,unknown,2,2
917389064714479822,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91923,-77.04248,Private room,52.0,29,0,3,205,0,unknown,1,5
917606294262917563,"Takoma, Brightwood, Manor Park",38.95820195405023,-77.0163343420466,Private room,40.0,30,1,6,325,1,unknown,1,5
918135698584463543,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93058601319174,-77.0402376066489,Entire home/apt,120.0,1,4,1,60,4,5.0,1.0,1.0
918151746505657282,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8659510532492,-77.0114896134514,Entire home/apt,188.0,1,0,1,180,0,unknown,1,1
918749036410300949,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93189901346294,-77.02395271516694,Entire home/apt,119.0,31,0,2,365,0,unknown,1,1
918770145124758710,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.934,-77.02338,Entire home/apt,198.0,31,0,2,365,0,unknown,2,2
919514310163551770,"Takoma, Brightwood, Manor Park",38.95796955218006,-77.01501899873169,Entire home/apt,239.0,2,16,1,345,16,5.0,3.0,5.0
919519827276705260,"Shaw, Logan Circle",38.90929496946726,-77.02527298953898,Entire home/apt,180.0,31,0,234,344,0,unknown,2,1
919519828549914842,"Shaw, Logan Circle",38.90779988714042,-77.02301899094691,Entire home/apt,180.0,31,0,234,351,0,unknown,2,1
919531976634430659,"Union Station, Stanton Park, Kingman Park",38.90196559882602,-76.99835444603272,Entire home/apt,79.0,2,14,1,147,14,4.64,1.0,1.0
919602203294971857,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9186675936765,-77.00961262845789,Entire home/apt,97.0,1,65,1,0,65,4.98,1.0,1.0
919690663091411055,"Capitol Hill, Lincoln Park",38.8892469312145,-76.99686381147872,Entire home/apt,581.0,7,0,234,0,0,unknown,3,2
920297782252014779,"Union Station, Stanton Park, Kingman Park",38.89696,-76.99598,Entire home/apt,135.0,3,13,93,0,13,4.57,2.0,1.0
920641349115440118,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90515,-76.98712,Entire home/apt,69.0,31,1,1,266,1,unknown,unknown,1
920932299289796700,"Brightwood Park, Crestwood, Petworth",38.94167,-77.0371,Private room,68.0,90,0,114,299,0,unknown,1,unknown
921039831515341141,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9204095,-77.0028024,Entire home/apt,90.0,1,30,1,261,30,4.93,1.0,1.0
921113673502027346,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91118156873512,-76.98798275158613,Entire home/apt,120.0,7,0,1,175,0,unknown,2,5
921161477304074780,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.916310468205225,-77.00313741531737,Entire home/apt,60.0,1,10,32,42,10,4.6,1.0,1.0
921779136068730051,"Brookland, Brentwood, Langdon",38.92961691184321,-76.9746937125249,Entire home/apt,125.0,2,5,1,28,5,3.2,1.0,1.0
921782436447142356,"Howard University, Le Droit Park, Cardozo/Shaw",38.91757,-77.02196,Entire home/apt,160.0,2,0,1,210,0,unknown,1,1
921798864732473827,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87478635072275,-76.95835247102158,Entire home/apt,79.0,2,1,1,192,1,unknown,1,1
921812032638340295,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9057089,-76.98929079999999,Entire home/apt,,2,4,1,0,4,4.75,4.0,5.0
921871929865122572,"Dupont Circle, Connecticut Avenue/K Street",38.91785954754318,-77.03865402513122,Entire home/apt,168.0,3,9,1,173,9,5.0,1.0,1.0
922304824811752149,"Union Station, Stanton Park, Kingman Park",38.90667,-77.00782,Entire home/apt,94.0,32,0,234,363,0,unknown,unknown,1
922327726535953931,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,88.0,31,0,19,365,0,unknown,unknown,1
922347136490665948,"Capitol Hill, Lincoln Park",38.8906855,-77.0015638,Entire home/apt,116.0,31,2,19,365,2,unknown,2,1
922391683587237780,"Capitol Hill, Lincoln Park",38.8904645,-77.00136030000002,Entire home/apt,168.0,31,0,19,261,0,unknown,1,1
922519802184988572,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,120.0,31,0,19,170,0,unknown,1,1
922684799054171520,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93448,-77.0315,Entire home/apt,110.0,2,14,1,144,14,5.0,1.0,1.0
922689014453194729,"Union Station, Stanton Park, Kingman Park",38.8945015758509,-76.97817404517926,Private room,85.0,2,2,1,143,2,unknown,1,1
922897367253591602,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.876117128124925,-77.01129146580722,Entire home/apt,161.0,2,19,1,0,19,4.85,1.0,1.0
923068371814795521,"West End, Foggy Bottom, GWU",38.90099439999999,-77.04957859999999,Entire home/apt,246.0,32,0,234,0,0,unknown,1,1
923074641295399026,"Capitol Hill, Lincoln Park",38.8903441,-77.0032313,Entire home/apt,133.0,31,0,19,361,0,unknown,unknown,1
923114751732178570,"Brightwood Park, Crestwood, Petworth",38.93917,-77.01821,Entire home/apt,80.0,1,15,32,79,15,4.73,2.0,1.0
923136371729571657,"Capitol Hill, Lincoln Park",38.8906855,-77.0015638,Entire home/apt,72.0,31,0,19,365,0,unknown,unknown,1
923171724688369659,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8697013,-76.96599379999999,Entire home/apt,169.0,2,3,1,74,3,4.0,2.0,1.0
923213361798403819,"Capitol Hill, Lincoln Park",38.890139,-77.000204,Entire home/apt,88.0,31,0,19,237,0,unknown,unknown,1
923334896759847947,"Georgetown, Burleith/Hillandale",38.914091376455104,-77.07445143926904,Entire home/apt,82.0,3,21,93,139,21,4.81,1.0,1.0
923867883772050257,"Dupont Circle, Connecticut Avenue/K Street",38.910947734064,-77.03996133059263,Entire home/apt,375.0,2,20,1,273,20,5.0,2.0,1.0
923909614101300136,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90372171507697,-76.98061883733995,Entire home/apt,200.0,180,1,5,310,1,unknown,1,5
924545458803565734,Historic Anacostia,38.86302,-76.99009,Entire home/apt,171.0,2,11,1,340,11,4.82,3.0,2.0
924566281609872326,"Congress Heights, Bellevue, Washington Highlands",38.83734433460044,-77.0040070099066,Private room,34.0,1,2,28,269,2,unknown,1,1
924618684666739047,"Brightwood Park, Crestwood, Petworth",38.93829,-77.03066,Entire home/apt,418.0,1,11,2,0,11,5.0,5.0,5.0
924730951818780419,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91025,-76.99803,Entire home/apt,89.0,1,48,3,206,48,4.69,1.0,1.0
925206390483419897,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9079213438952,-76.98875064222563,Entire home/apt,99.0,2,10,1,228,10,5.0,1.0,1.0
925216111654089269,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91783754539317,-77.00152669251322,Entire home/apt,291.0,31,0,2,270,0,unknown,3,5
925271096128760092,"Capitol View, Marshall Heights, Benning Heights",38.87765,-76.93489,Entire home/apt,285.0,2,7,54,348,7,3.57,4.0,3.0
925275064921513371,"Capitol Hill, Lincoln Park",38.8815013,-76.9954697,Entire home/apt,137.0,1,16,234,0,16,4.83,2.0,2.0
925414286215370500,"Georgetown, Burleith/Hillandale",38.9065,-77.0626,Entire home/apt,92.0,1,44,19,75,44,4.77,unknown,1
925452094222276711,"Brookland, Brentwood, Langdon",38.9281,-76.97525,Entire home/apt,145.0,2,13,5,0,13,5.0,2.0,2.0
925470457252526257,"Brookland, Brentwood, Langdon",38.92984441937496,-76.97537544293577,Entire home/apt,133.0,2,30,5,0,30,4.71,2.0,2.0
925608891252175947,"Near Southeast, Navy Yard",38.87972,-77.00476,Entire home/apt,116.0,1,44,2,59,44,4.84,1.0,1.0
925908101423720472,"Georgetown, Burleith/Hillandale",38.9119733,-77.0611184,Entire home/apt,181.0,1,34,4,0,34,5.0,1.0,1.0
925939921121357388,"Georgetown, Burleith/Hillandale",38.9119733,-77.0611184,Entire home/apt,159.0,1,23,4,169,23,4.78,1.0,1.0
926038547944475776,"Shaw, Logan Circle",38.91048,-77.02423,Private room,57.0,1,6,9,242,6,4.67,1.0,1.0
926050425599703843,"Shaw, Logan Circle",38.91216389875138,-77.02300156795165,Private room,53.0,1,2,9,288,2,unknown,1,1
926256585882155444,"Brightwood Park, Crestwood, Petworth",38.95041074091112,-77.0320131922958,Entire home/apt,520.0,3,1,3,72,1,unknown,5,3
926686741376961660,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92784632422412,-77.02180577263498,Entire home/apt,169.0,3,2,11,350,2,unknown,2,5
926838920240995732,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9046801,-77.0258028,Entire home/apt,127.0,180,0,1,364,0,unknown,1,1
926970922227937658,Historic Anacostia,38.86054905358348,-76.98616781837926,Entire home/apt,80.0,2,14,1,0,14,4.93,1.0,1.0
927160057614097967,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87462,-76.96949,Entire home/apt,194.0,1,15,3,0,15,5.0,3.0,3.0
927394616997804606,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90376845902173,-76.9903222964657,Entire home/apt,63.0,1,21,5,0,21,4.23,2.0,1.0
928391624004855069,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86488,-77.01291,Private room,248.0,1,0,1,364,0,unknown,2,1
929135859971582654,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93438,-77.02606,Entire home/apt,96.0,1,12,2,194,12,4.75,1.0,1.0
929167091391961586,"Colonial Village, Shepherd Park, North Portal Estates",38.9844,-77.0291,Private room,82.0,3,4,5,270,4,5.0,1.0,1.0
929190595574013149,"Capitol Hill, Lincoln Park",38.8830016992806,-77.00016547649966,Entire home/apt,215.0,2,25,1,0,25,5.0,2.0,2.0
929548857883642253,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92721547761008,-77.03186696531023,Private room,72.0,90,0,114,206,0,unknown,1,unknown
929550209941449163,"Friendship Heights, American University Park, Tenleytown",38.945660526018735,-77.0724396115875,Private room,42.0,90,0,114,203,0,unknown,1,unknown
929613983710555076,"Dupont Circle, Connecticut Avenue/K Street",38.913736983101366,-77.03514004189064,Entire home/apt,79.0,1,9,32,0,9,4.8,1.0,1.0
929780768017646306,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92701,-77.02699,Entire home/apt,143.0,1,38,1,74,38,4.89,2.0,2.0
930287546967307656,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91625,-77.00817,Entire home/apt,119.0,2,6,17,250,6,4.67,2.0,2.0
930299710073567852,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91598,-77.00639,Entire home/apt,129.0,2,2,17,314,2,unknown,2,2
930489172261395132,"Shaw, Logan Circle",38.91238,-77.02286,Private room,52.0,1,3,9,0,3,3.5,1,unknown
931336427774853769,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87134,-76.97467,Entire home/apt,116.0,1,0,1,270,0,unknown,1,1
931564952216092702,"Union Station, Stanton Park, Kingman Park",38.89535,-76.98994,Entire home/apt,176.0,2,16,1,0,16,5.0,2.0,1.0
931710577500367504,"Shaw, Logan Circle",38.9105,-77.02298,Private room,53.0,1,1,9,293,1,unknown,1,1
931741957943500701,"Mayfair, Hillbrook, Mahaning Heights",38.89713040115972,-76.93738935829398,Entire home/apt,215.0,3,0,3,247,0,unknown,3,2
932059647266423116,"Shaw, Logan Circle",38.9077,-77.02959,Entire home/apt,82.0,1,22,32,79,22,4.82,1.0,1.0
932430936836532274,"Union Station, Stanton Park, Kingman Park",38.90127,-77.00369,Entire home/apt,234.0,31,0,5,363,0,unknown,3,3
932554651808243085,"Capitol Hill, Lincoln Park",38.88957,-76.99765,Entire home/apt,345.0,2,8,234,136,8,5.0,3.0,5.0
932625771303518762,"Howard University, Le Droit Park, Cardozo/Shaw",38.9154511,-77.0304661,Entire home/apt,598.0,3,19,1,121,19,5.0,3.0,5.0
932676484384393610,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89744,-77.01208,Private room,142.0,1,1,19,300,1,unknown,1,1
932676616617078810,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89558,-77.01069,Private room,166.0,1,0,19,303,0,unknown,1,1
932676946641016018,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89596409773363,-77.01140988319678,Private room,176.0,1,0,19,266,0,unknown,1,1
932677071530009407,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89585166965794,-77.01131255774786,Private room,176.0,1,0,19,271,0,unknown,1,1
932677196612018322,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8975889767825,-77.01033282899613,Private room,174.0,1,0,19,299,0,unknown,1,1
932677466610676995,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8959,-77.0103,Private room,148.0,1,0,19,295,0,unknown,1,1
932677623754971745,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89727,-77.01191,Private room,142.0,1,0,19,300,0,unknown,1,1
932677757218452243,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89592869335647,-77.01018961810583,Private room,166.0,1,0,19,299,0,unknown,1,1
932728625286828850,"Union Station, Stanton Park, Kingman Park",38.89271,-76.98605,Entire home/apt,186.0,31,24,234,340,24,4.96,3.0,2.0
932842254328762663,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95421,-76.99315,Entire home/apt,240.0,1,7,4,90,7,4.0,3.0,5.0
932948351971531886,"Dupont Circle, Connecticut Avenue/K Street",38.90852270598441,-77.047353167951,Entire home/apt,149.0,2,16,1,352,16,4.69,1.0,1.0
932985023048463061,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87608311253872,-76.96675102384856,Entire home/apt,100.0,1,7,2,365,7,4.57,1.0,1.0
933413201913840408,"Capitol Hill, Lincoln Park",38.88324441775121,-76.9824945576721,Entire home/apt,120.0,2,13,1,161,13,4.62,1.0,1.0
933809504669940642,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9069161,-77.01095860000001,Entire home/apt,129.0,3,6,12,233,6,4.33,3.0,2.0
933987609172134328,"Georgetown, Burleith/Hillandale",38.90919467717853,-77.06371670485191,Entire home/apt,170.0,1,27,19,16,27,4.89,2.0,1.0
933994526295239512,"Georgetown, Burleith/Hillandale",38.909022327778096,-77.06436313343214,Entire home/apt,135.0,1,31,19,0,31,4.84,1.0,1.0
934031470777219109,"Howard University, Le Droit Park, Cardozo/Shaw",38.92012,-77.03158,Entire home/apt,168.0,31,0,234,320,0,unknown,3,2
934090897343153099,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.911687468995176,-77.01060676508179,Entire home/apt,111.0,2,8,1,217,8,4.88,1.0,1.0
934200536091611768,"Friendship Heights, American University Park, Tenleytown",38.95706363715197,-77.07626092333227,Entire home/apt,250.0,1,1,1,211,1,unknown,2,1
934247732662003137,"River Terrace, Benning, Greenway, Dupont Park",38.89032,-76.9504,Entire home/apt,80.0,1,21,1,0,21,5.0,1.0,1.0
934308150078675066,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92238,-77.02676,Entire home/apt,108.0,2,7,1,225,7,5.0,2.0,1.0
934573613236411374,"Union Station, Stanton Park, Kingman Park",38.8930355,-76.98787639999999,Entire home/apt,153.0,2,11,4,332,11,4.73,4.0,2.0
934797539579565769,"Brookland, Brentwood, Langdon",38.9275531,-76.9694593,Entire home/apt,122.0,1,5,1,63,5,4.8,1.0,1.0
935458143961057211,"Sheridan, Barry Farm, Buena Vista",38.85583,-76.98826,Private room,106.0,1,5,1,364,5,5.0,1.0,1.0
935460199831529182,"Union Station, Stanton Park, Kingman Park",38.89649,-76.98499,Entire home/apt,237.0,3,8,54,330,8,5.0,3.0,2.0
935478278069308908,"Dupont Circle, Connecticut Avenue/K Street",38.91804,-77.03683,Entire home/apt,75.0,31,0,40,234,0,unknown,1,1
935668382499184883,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9110704590151,-77.01191207718439,Entire home/apt,105.0,2,32,1,338,32,5.0,1.0,1.0
936224195092196453,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91674414120661,-77.0062305405736,Entire home/apt,81.0,1,27,1,249,27,4.85,unknown,1
936316220711046036,"Shaw, Logan Circle",38.91180905757479,-77.02245643925667,Private room,42.0,1,4,9,324,4,4.5,1,unknown
936755190180364910,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86887290526253,-76.98699640150674,Entire home/apt,121.0,2,6,1,209,6,4.83,2.0,5.0
936950175236828295,"Takoma, Brightwood, Manor Park",38.957778889443766,-77.01448043956992,Entire home/apt,87.0,30,1,6,253,1,unknown,1,1
937150134796463587,"Shaw, Logan Circle",38.908890294758,-77.01915508217162,Private room,75.0,31,0,10,270,0,unknown,1,1
937154799773821619,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90862,-76.98541,Entire home/apt,76.0,1,0,15,256,0,unknown,1,1
